id	label	x	y
sample1	Mp2p6p	1030	1681
sample1	Mp2p6p	1050	1688
sample1	Mp2p6p	880	1679
sample1	Mn2p6p	980	1679
sample1	CD20ng	1675	1682
sample1	Mp2p6p	686	1682
sample1	Mp2p6p	905	1693
sample1	Mn2p6n	1639	1682
sample1	Mp2p6p	1700	1683
sample1	Mn2p6p	736	1683
sample1	Mp2p6p	1125	1687
sample1	CD20ng	1605	1685
sample1	CD20ng	2360	1692
sample1	Mp2p6p	609	1682
sample1	Mp2p6p	697	1688
sample1	Mp2p6p	830	1692
sample1	CD20ng	1001	1685
sample1	Mp2p6p	1404	1691
sample1	Mn2p6p	2182	1688
sample1	Mn2p6p	1306	1687
sample1	Mp2p6p	1454	1690
sample1	Mp2p6p	802	1689
sample1	Mp2p6p	2108	1688
sample1	Mp2p6p	595	1690
sample1	Mp2p6p	862	1692
sample1	Mp2p6p	2078	1688
sample1	Mp2p6p	787	1688
sample1	Mp2p6p	817	1693
sample1	Mp2p6p	944	1693
sample1	Mp2p6p	1354	1694
sample1	Mn2p6p	623	1692
sample1	Mp2p6p	774	1692
sample1	CD20ng	1323	1692
sample1	Mp2p6p	763	1699
sample1	Mp2p6p	985	1693
sample1	Mp2p6p	1295	1695
sample1	Mn2p6p	1406	1700
sample1	CD20ng	1635	1694
sample1	Mn2p6p	1675	1697
sample1	Mn2p6p	1379	1700
sample1	Mp2p6p	656	1695
sample1	CD20ng	1745	1698
sample1	Mn2p6p	2324	1697
sample1	Mp2p6p	1460	1697
sample1	Mp2p6p	889	1700
sample1	Mn2p6p	1163	1701
sample1	Mp2p6p	1489	1701
sample1	Mp2p6p	635	1701
sample1	Mn2p6p	1514	1704
sample1	Mp2p6p	686	1703
sample1	Mp2p6p	713	1705
sample1	Mn2p6p	1471	1704
sample1	CD20ng	1689	1714
sample1	Mn2p6p	1366	1703
sample1	Mn2p6p	1434	1709
sample1	Mp2p6p	1892	1706
sample1	Mp2p6p	739	1701
sample1	Mn2p6p	851	1703
sample1	Mp2p6p	925	1707
sample1	CD20ng	991	1708
sample1	Mn2p6p	1136	1706
sample1	Mn2p6p	613	1708
sample1	Mn2p6p	825	1713
sample1	Mp2p6p	1388	1705
sample1	Mn2p6p	1546	1710
sample1	CD20ng	1837	1706
sample1	Mp2p6p	2148	1710
sample1	Mp2n6p	2174	1713
sample1	Mn2p6p	812	1709
sample1	Mp2p6p	672	1706
sample1	CD20ng	1668	1715
sample1	Mn2p6p	879	1709
sample1	Mn2p6n	2363	1711
sample1	Mn2p6p	1456	1711
sample1	Mp2p6p	1592	1720
sample1	CD20ng	941	1712
sample1	Mp2p6p	658	1712
sample1	CD20ng	784	1712
sample1	Mn2p6p	1352	1715
sample1	Mn2p6p	2344	1723
sample1	Mn2p6p	716	1715
sample1	Mn2p6p	1366	1717
sample1	CD20ng	2311	1714
sample1	Mn2p6p	626	1715
sample1	Mp2p6p	643	1714
sample1	Mp2p6p	1483	1724
sample1	Mp2p6p	691	1717
sample1	Mp2p6p	1048	1718
sample1	Mn2p6n	1101	1718
sample1	Mp2p6p	1402	1729
sample1	Mn2p6n	1468	1721
sample1	Mn2p6p	985	1725
sample1	Mp2p6p	901	1721
sample1	Mn2p6p	1380	1723
sample1	Mn2p6p	806	1726
sample1	Mn2p6p	593	1719
sample1	Mp2p6p	831	1722
sample1	Mn2p6p	1609	1722
sample1	Mn2p6n	2326	1721
sample1	CD20ng	2333	1739
sample1	Mn2p6n	750	1722
sample1	CD20ng	851	1726
sample1	Mp2p6p	1930	1729
sample1	CD20ng	2231	1725
sample1	Mn2p6p	2360	1724
sample1	CD20ng	1280	1729
sample1	Mn2n6p	1450	1730
sample1	Mp2p6p	1146	1724
sample1	Mn2p6n	1502	1724
sample1	CD20ng	2203	1728
sample1	Mp2p6n	682	1727
sample1	Mp2p6p	1083	1727
sample1	Mn2p6p	1555	1726
sample1	Mp2p6p	1883	1730
sample1	Mp2p6p	632	1725
sample1	Mp2p6p	732	1731
sample1	Mn2p6p	1413	1733
sample1	CD20ng	1638	1728
sample1	Mn2p6p	2035	1728
sample1	Mn2p6p	709	1726
sample1	Mn2p6p	785	1731
sample1	Mn2p6p	886	1728
sample1	Mn2p6p	1121	1735
sample1	Mn2p6n	657	1727
sample1	Mn2p6p	1910	1731
sample1	Mn2p6p	1364	1731
sample1	Mp2p6p	697	1729
sample1	Mp2p6p	1103	1738
sample1	Mn2p6p	1546	1729
sample1	Mp2p6p	1141	1741
sample1	Mp2p6p	1511	1742
sample1	Mn2p6p	1609	1734
sample1	Mp2p6p	826	1735
sample1	CD20ng	878	1734
sample1	Mn2p6p	967	1735
sample1	Mp2p6p	722	1737
sample1	CD20ng	1527	1737
sample1	Mp2p6p	901	1737
sample1	Mp2p6p	1961	1744
sample1	CD20ng	621	1737
sample1	Mp2n6p	820	1739
sample1	Mn2p6p	1560	1738
sample1	Mp2p6p	1355	1743
sample1	Mp2p6p	1831	1744
sample1	Mp2p6p	921	1746
sample1	Mn2p6p	1158	1741
sample1	Mn2p6p	1441	1752
sample1	Mn2p6n	1642	1741
sample1	Mp2p6p	2305	1742
sample1	Mn2p6p	702	1745
sample1	Mp2p6p	1388	1742
sample1	Mp2p6p	666	1750
sample1	CD20ng	865	1745
sample1	Mn2p6p	1084	1747
sample1	Mn2p6p	1981	1745
sample1	Mp2p6p	1315	1749
sample1	CD20ng	1539	1751
sample1	Mp2n6p	789	1745
sample1	CD20ng	1884	1758
sample1	Mp2p6p	717	1748
sample1	Mn2p6p	976	1748
sample1	Mp2p6p	1405	1752
sample1	Mp2p6p	641	1750
sample1	Mn2p6p	837	1750
sample1	Mn2p6p	1097	1748
sample1	Mn2p6p	1628	1747
sample1	CD20ng	1043	1750
sample1	Mn2p6p	1571	1751
sample1	Mn2p6p	2048	1753
sample1	Mp2p6p	824	1752
sample1	CD20ng	880	1758
sample1	Mp2p6p	1345	1750
sample1	Mp2p6p	692	1757
sample1	Mn2p6p	1589	1758
sample1	Mp2p6n	1152	1753
sample1	Mp2p6p	610	1759
sample1	Mn2p6p	904	1756
sample1	CD20ng	1394	1756
sample1	Mp2p6p	1929	1760
sample1	Mn2p6p	1617	1753
sample1	Mn2p6p	1643	1759
sample1	CD20ng	1692	1757
sample1	Mp2p6p	940	1757
sample1	CD20ng	1259	1758
sample1	Mp2p6p	1423	1757
sample1	CD20ng	1913	1765
sample1	Mp2p6p	1948	1757
sample1	CD20ng	1046	1762
sample1	Mn2p6p	1057	1762
sample1	Mp2p6p	1139	1767
sample1	Mn2p6p	2076	1761
sample1	CD20ng	2201	1763
sample1	Mn2p6p	1512	1764
sample1	CD20ng	2325	1765
sample1	Mn2p6p	845	1768
sample1	Mp2p6p	826	1772
sample1	Mp2p6p	1085	1766
sample1	CD20ng	1312	1765
sample1	Mn2p6p	1478	1768
sample1	Mn2p6p	1108	1769
sample1	Mp2p6n	1973	1767
sample1	CD20ng	792	1764
sample1	Mn2p6n	1071	1764
sample1	Mp2p6p	1331	1763
sample1	CD20ng	1662	1766
sample1	Mp2p6p	814	1768
sample1	Mn2p6p	984	1768
sample1	Mp2p6p	676	1771
sample1	Mp2p6p	691	1770
sample1	Mp2p6p	736	1772
sample1	CD20ng	1675	1768
sample1	Mp2n6p	2060	1771
sample1	Mp2p6p	2181	1768
sample1	Mp2p6p	711	1774
sample1	Mn2p6p	1417	1771
sample1	Mp2p6p	2108	1771
sample1	Mp2p6p	622	1770
sample1	CD20ng	763	1777
sample1	Mp2p6p	1155	1773
sample1	CD20ng	1628	1776
sample1	Mp2p6p	606	1776
sample1	Mp2p6p	909	1783
sample1	Mp2p6p	749	1777
sample1	Mp2p6p	643	1777
sample1	Mp2p6p	662	1777
sample1	CD20ng	788	1782
sample1	CD20ng	856	1779
sample1	Mn2p6p	1170	1778
sample1	Mn2p6p	1449	1779
sample1	Mp2p6p	1058	1781
sample1	Mn2p6p	722	1780
sample1	Mn2p6p	1394	1783
sample1	Mp2p6p	812	1786
sample1	Mp2p6p	1079	1787
sample1	CD20ng	1910	1782
sample1	Mp2p6p	1978	1783
sample1	Mn2p6p	889	1784
sample1	Mp2p6p	2222	1791
sample1	Mn2p6p	1576	1788
sample1	Mp2p6p	674	1784
sample1	Mn2p6p	983	1786
sample1	Mn2p6p	1146	1787
sample1	CD20ng	1616	1786
sample1	Mp2p6p	626	1788
sample1	Mp2p6p	726	1796
sample1	Mn2n6p	1175	1791
sample1	Mp2p6p	1427	1796
sample1	Mp2p6p	2072	1787
sample1	Mn2p6p	684	1787
sample1	Mp2p6p	1933	1801
sample1	Mp2p6p	654	1792
sample1	Mp2p6p	753	1793
sample1	Mn2p6p	869	1800
sample1	CD20ng	954	1790
sample1	Mn2p6p	1413	1793
sample1	Mn2p6p	2044	1792
sample1	CD20ng	804	1794
sample1	Mn2p6p	1112	1793
sample1	Mn2p6p	1446	1792
sample1	Mn2p6p	1094	1794
sample1	Mn2p6p	1499	1797
sample1	Mn2p6p	843	1794
sample1	CD20ng	917	1794
sample1	Mp2p6p	711	1798
sample1	Mn2p6p	1389	1798
sample1	Mn2p6p	884	1799
sample1	Mp2p6p	1162	1794
sample1	CD20ng	1253	1797
sample1	Mp2p6p	1507	1799
sample1	Mn2p6p	1806	1805
sample1	CD20ng	1884	1799
sample1	Mp2p6p	636	1810
sample1	Mp2p6p	738	1800
sample1	Mn2p6p	1401	1799
sample1	Mp2p6p	686	1804
sample1	CD20ng	797	1807
sample1	CD20ng	942	1802
sample1	Mn2p6p	974	1803
sample1	Mn2p6p	1490	1802
sample1	CD20ng	2115	1803
sample1	CD20ng	814	1807
sample1	Mn2p6p	1023	1807
sample1	Mp2p6p	1629	1806
sample1	Mn2p6p	903	1807
sample1	Mp2p6p	1169	1813
sample1	Mn2p6p	2063	1814
sample1	Mp2p6p	2226	1816
sample1	CD20ng	930	1804
sample1	Mp2p6p	1142	1806
sample1	Mn2p6n	664	1805
sample1	Mn2p6p	1865	1807
sample1	CD20ng	1006	1807
sample1	Mp2p6p	1078	1813
sample1	CD20ng	834	1809
sample1	Mp2p6p	1155	1809
sample1	CD20ng	1281	1818
sample1	CD20ng	730	1812
sample1	Mn2n6p	1121	1811
sample1	Mp2p6p	825	1812
sample1	Mp2p6p	1970	1812
sample1	Mn2p6p	2214	1826
sample1	Mp2p6p	777	1820
sample1	Mp2p6p	863	1814
sample1	Mn2p6p	1498	1815
sample1	Mn2p6p	1574	1814
sample1	Mp2p6p	695	1819
sample1	Mn2p6p	743	1815
sample1	Mn2p6p	967	1817
sample1	Mp2p6p	2189	1815
sample1	Mp2p6p	710	1820
sample1	CD20ng	2179	1818
sample1	CD20ng	2286	1821
sample1	Mn2p6p	2086	1813
sample1	Mp2p6p	656	1817
sample1	CD20ng	909	1818
sample1	CD20ng	1261	1818
sample1	Mn2p6n	1560	1824
sample1	Mp2n6p	1629	1828
sample1	CD20ng	1924	1821
sample1	Mp2p6p	1155	1819
sample1	CD20ng	1409	1823
sample1	CD20ng	812	1827
sample1	CD20ng	880	1830
sample1	CD20ng	898	1821
sample1	Mn2p6p	983	1823
sample1	CD20ng	1754	1820
sample1	Mn2p6p	746	1828
sample1	Mn2p6p	1031	1824
sample1	CD20ng	1479	1831
sample1	CD20ng	1388	1834
sample1	Mn2n6p	1533	1826
sample1	Mp2p6p	2246	1831
sample1	Mp2p6p	765	1837
sample1	Mn2p6p	925	1828
sample1	Mp2p6p	1945	1824
sample1	CD20ng	2153	1833
sample1	Mp2p6p	710	1826
sample1	CD20ng	1108	1825
sample1	Mp2p6p	1142	1825
sample1	CD20ng	2006	1828
sample1	CD20ng	2123	1836
sample1	CD20ng	2275	1833
sample1	CD20ng	1890	1838
sample1	Mn2p6p	2070	1833
sample1	CD20ng	908	1833
sample1	Mn2p6p	1013	1830
sample1	Mp2p6p	1067	1832
sample1	Mp2p6p	1576	1832
sample1	CD20ng	2092	1835
sample1	CD20ng	2178	1833
sample1	Mn2p6p	691	1834
sample1	Mp2p6p	716	1834
sample1	Mn2p6n	846	1838
sample1	Mn2p6p	650	1837
sample1	CD20ng	1077	1840
sample1	Mp2p6p	1151	1846
sample1	Mn2p6p	916	1841
sample1	Mn2p6p	1535	1840
sample1	Mn2p6p	1130	1840
sample1	Mn2p6p	899	1840
sample1	Mn2p6n	1367	1845
sample1	CD20ng	1406	1841
sample1	Mp2p6p	1727	1841
sample1	Mp2p6p	1778	1848
sample1	Mp2p6p	1956	1842
sample1	Mp2p6p	673	1844
sample1	Mn2n6p	1584	1842
sample1	CD20ng	955	1852
sample1	CD20ng	2243	1845
sample1	Mp2p6p	704	1845
sample1	Mp2p6p	1004	1837
sample1	Mn2p6p	1057	1845
sample1	Mp2p6p	810	1848
sample1	Mp2p6p	2203	1851
sample1	CD20ng	732	1849
sample1	Mn2p6p	1046	1857
sample1	Mp2p6p	1166	1850
sample1	Mn2p6p	1835	1847
sample1	Mn2p6p	2072	1851
sample1	Mn2n6p	1307	1853
sample1	Mn2p6p	1471	1855
sample1	CD20ng	753	1854
sample1	Mn2p6p	827	1854
sample1	Mp2p6p	989	1855
sample1	Mp2p6p	908	1854
sample1	Mp2p6p	931	1857
sample1	Mn2p6p	1091	1854
sample1	Mp2p6p	2003	1851
sample1	Mn2n6p	1390	1852
sample1	Mp2p6p	1767	1858
sample1	CD20ng	1434	1856
sample1	CD20ng	2025	1853
sample1	Mn2p6p	650	1859
sample1	CD20ng	1918	1861
sample1	Mp2p6p	1644	1857
sample1	CD20ng	2120	1858
sample1	Mp2p6p	714	1856
sample1	Mn2p6p	867	1858
sample1	Mp2p6p	1080	1862
sample1	Mp2p6p	1136	1857
sample1	Mp2p6p	1278	1860
sample1	Mp2p6p	1740	1855
sample1	Mp2p6p	1062	1860
sample1	CD20ng	775	1863
sample1	CD20ng	802	1861
sample1	Mn2p6p	977	1860
sample1	Mp2p6p	1003	1863
sample1	CD20ng	1330	1859
sample1	Mn2n6p	1517	1861
sample1	Mn2p6p	2273	1865
sample1	Mn2p6p	697	1860
sample1	Mp2p6p	1437	1868
sample1	Mn2p6p	901	1874
sample1	CD20ng	1936	1860
sample1	Mp2p6p	1855	1862
sample1	CD20ng	741	1868
sample1	CD20ng	1295	1870
sample1	Mn2p6p	1465	1866
sample1	Mn2p6p	670	1864
sample1	Mn2p6p	1590	1863
sample1	Mp2p6p	1993	1877
sample1	Mn2p6n	1098	1867
sample1	Mn2p6p	1489	1866
sample1	CD20ng	1645	1875
sample1	Mp2p6p	720	1874
sample1	CD20ng	758	1875
sample1	CD20ng	890	1869
sample1	Mp2p6p	1533	1868
sample1	CD20ng	817	1868
sample1	CD20ng	834	1869
sample1	Mn2p6p	850	1882
sample1	CD20ng	918	1882
sample1	CD20ng	950	1872
sample1	Mp2p6p	2213	1873
sample1	Mp2p6p	982	1876
sample1	Mn2p6p	1069	1875
sample1	Mn2p6p	1788	1883
sample1	Mp2p6p	2189	1876
sample1	Mp2p6p	745	1879
sample1	Mp2p6p	1005	1887
sample1	CD20ng	1578	1879
sample1	CD20ng	1546	1878
sample1	CD20ng	1605	1880
sample1	Mp2p6p	1772	1878
sample1	Mp2p6p	681	1882
sample1	Mn2p6p	1087	1880
sample1	Mp2p6p	1480	1883
sample1	Mp2p6p	1847	1881
sample1	Mp2p6p	699	1880
sample1	CD20ng	771	1883
sample1	Mp2p6p	1020	1882
sample1	Mp2p6p	1980	1886
sample1	Mp2p6p	2034	1882
sample1	CD20ng	2082	1891
sample1	Mn2p6p	1056	1885
sample1	CD20ng	950	1885
sample1	CD20ng	1309	1884
sample1	Mn2p6n	1380	1886
sample1	Mp2p6p	1731	1886
sample1	Mp2p6p	732	1888
sample1	Mn2p6p	2051	1888
sample1	Mn2p6p	2160	1885
sample1	Mp2p6p	1423	1885
sample1	Mn2p6p	2179	1885
sample1	CD20ng	1254	1887
sample1	CD20ng	1543	1892
sample1	Mn2p6p	1557	1888
sample1	Mn2p6p	1947	1890
sample1	Mn2p6p	1804	1892
sample1	Mp2p6p	714	1890
sample1	CD20ng	812	1897
sample1	Mn2p6p	831	1894
sample1	Mp2p6p	1960	1893
sample1	Mp2p6p	989	1893
sample1	CD20ng	948	1894
sample1	Mp2p6p	1035	1896
sample1	CD20ng	2226	1898
sample1	Mp2p6p	744	1894
sample1	Mp2p6p	866	1901
sample1	Mn2p6p	889	1899
sample1	CD20ng	1647	1902
sample1	Mp2p6p	1079	1897
sample1	Mn2p6p	1097	1894
sample1	Mp2p6p	2245	1902
sample1	CD20ng	781	1899
sample1	CD20ng	1327	1906
sample1	Mp2p6p	1980	1899
sample1	Mp2p6p	2013	1902
sample1	Mp2p6p	2154	1900
sample1	Mp2p6p	1054	1901
sample1	Mp2p6p	1025	1905
sample1	Mn2p6p	1504	1902
sample1	Mp2p6p	1519	1908
sample1	CD20ng	1943	1913
sample1	Mp2p6p	2030	1903
sample1	CD20ng	956	1902
sample1	Mp2p6n	1781	1904
sample1	Mn2p6p	830	1905
sample1	Mn2p6n	970	1906
sample1	Mn2p6n	927	1909
sample1	Mn2p6p	1070	1906
sample1	Mn2p6p	876	1908
sample1	Mn2p6p	1101	1905
sample1	Mn2p6p	1546	1910
sample1	Mn2p6p	727	1911
sample1	CD20ng	742	1907
sample1	Mp2p6p	905	1914
sample1	Mn2p6p	1046	1915
sample1	Mp2p6p	2172	1919
sample1	CD20ng	1378	1915
sample1	CD20ng	1000	1912
sample1	Mp2p6p	1971	1914
sample1	CD20ng	2094	1909
sample1	CD20ng	2105	1917
sample1	Mp2p6n	1766	1913
sample1	Mn2p6n	2158	1914
sample1	Mp2p6p	886	1915
sample1	Mn2p6p	981	1911
sample1	Mn2p6p	1101	1916
sample1	CD20ng	2123	1916
sample1	CD20ng	799	1917
sample1	Mn2p6p	1093	1919
sample1	Mn2p6p	1126	1916
sample1	CD20ng	865	1917
sample1	Mp2p6p	944	1914
sample1	CD20ng	1014	1917
sample1	CD20ng	998	1926
sample1	Mn2p6p	1652	1923
sample1	Mp2p6p	2237	1915
sample1	Mn2p6p	2145	1918
sample1	Mn2p6p	1845	1921
sample1	Mn2p6p	962	1919
sample1	Mp2p6p	1534	1918
sample1	CD20ng	1065	1922
sample1	Mp2p6p	1996	1920
sample1	Mp2p6p	2188	1928
sample1	CD20ng	834	1923
sample1	Mn2p6p	1397	1933
sample1	Mn2p6p	1862	1923
sample1	Mp2p6p	864	1925
sample1	Mp2p6p	894	1928
sample1	Mn2p6p	1582	1933
sample1	Mn2p6p	925	1930
sample1	Mn2p6p	1032	1924
sample1	Mn2p6p	906	1938
sample1	CD20ng	1056	1928
sample1	Mn2p6p	1110	1927
sample1	Mp2p6p	1664	1927
sample1	Mn2p6p	803	1929
sample1	Mp2p6p	960	1931
sample1	CD20ng	1745	1932
sample1	CD20ng	1692	1927
sample1	Mn2n6p	1979	1932
sample1	Mn2p6p	2152	1935
sample1	Mn2p6p	844	1932
sample1	Mp2p6p	1676	1936
sample1	Mp2p6p	2238	1935
sample1	Mn2n6p	1602	1942
sample1	CD20ng	1794	1937
sample1	Mp2p6p	1959	1937
sample1	Mn2p6p	944	1938
sample1	Mn2p6p	1641	1941
sample1	Mn2p6p	1865	1941
sample1	CD20ng	2126	1936
sample1	Mn2p6p	1087	1940
sample1	Mn2p6n	2106	1937
sample1	Mn2p6p	1617	1940
sample1	Mp2p6p	881	1941
sample1	Mp2p6p	1661	1943
sample1	Mn2p6p	2086	1938
sample1	Mp2p6p	816	1944
sample1	Mn2p6p	1989	1943
sample1	CD20ng	1051	1940
sample1	Mp2p6p	1106	1945
sample1	CD20ng	1168	1950
sample1	Mp2p6p	2175	1942
sample1	CD20ng	996	1943
sample1	Mn2p6p	1840	1943
sample1	Mp2p6p	974	1946
sample1	Mn2p6p	853	1947
sample1	Mn2p6p	1378	1951
sample1	CD20ng	1531	1947
sample1	Mn2n6p	1025	1953
sample1	CD20ng	799	1952
sample1	Mn2p6p	869	1945
sample1	Mn2p6n	1049	1950
sample1	CD20ng	1710	1950
sample1	Mp2p6p	836	1952
sample1	Mn2p6p	2014	1955
sample1	CD20ng	2065	1957
sample1	Mp2p6p	925	1949
sample1	Mn2p6p	1413	1954
sample1	Mp2p6p	2120	1956
sample1	Mn2p6p	2161	1951
sample1	CD20ng	779	1953
sample1	Mp2p6p	934	1954
sample1	Mp2p6p	1885	1954
sample1	CD20ng	1728	1959
sample1	CD20ng	1113	1960
sample1	Mp2p6p	1402	1956
sample1	CD20ng	888	1960
sample1	CD20ng	2142	1956
sample1	Mn2p6p	2203	1955
sample1	Mp2p6p	1090	1959
sample1	Mp2p6p	1844	1959
sample1	Mn2p6p	939	1961
sample1	Mn2p6p	1199	1962
sample1	Mp2p6p	1964	1958
sample1	Mn2p6p	990	1964
sample1	Mp2p6p	1122	1966
sample1	Mp2p6p	1440	1968
sample1	Mn2p6p	961	1963
sample1	CD20ng	1810	1967
sample1	Mp2p6p	1872	1961
sample1	Mn2p6p	2013	1963
sample1	Mp2p6p	908	1968
sample1	Mn2p6n	1562	1964
sample1	Mn2p6p	2079	1962
sample1	Mp2p6p	840	1964
sample1	Mn2p6p	947	1966
sample1	Mp2p6p	1098	1965
sample1	Mp2p6p	1401	1965
sample1	CD20ng	2039	1965
sample1	Mn2p6p	1917	1974
sample1	Mp2p6p	856	1971
sample1	Mp2p6p	1036	1967
sample1	Mn2n6p	1217	1975
sample1	Mn2p6p	1413	1973
sample1	Mp2p6p	1666	1969
sample1	Mp2p6p	1705	1975
sample1	CD20ng	892	1973
sample1	CD20ng	1071	1969
sample1	CD20ng	1018	1972
sample1	Mn2p6p	1849	1970
sample1	CD20ng	1005	1971
sample1	Mn2p6p	1984	1977
sample1	CD20ng	2016	1974
sample1	CD20ng	1567	1976
sample1	Mn2p6p	935	1974
sample1	Mn2p6p	1086	1977
sample1	Mp2p6p	920	1979
sample1	CD20ng	970	1981
sample1	Mp2p6p	1940	1977
sample1	CD20ng	2197	1978
sample1	Mp2p6p	1656	1983
sample1	Mp2p6p	1863	1982
sample1	Mp2p6p	1450	1983
sample1	Mn2p6n	1674	1983
sample1	Mn2p6p	1137	1983
sample1	Mn2p6p	1504	1990
sample1	Mn2p6p	989	1986
sample1	Mn2p6p	1020	1983
sample1	CD20ng	1096	1981
sample1	Mn2p6p	1519	1996
sample1	CD20ng	1573	1991
sample1	Mn2p6n	1908	1981
sample1	CD20ng	2179	1988
sample1	CD20ng	1816	1988
sample1	Mp2p6p	940	1990
sample1	Mn2p6p	1007	1989
sample1	Mn2p6p	1211	1988
sample1	CD20ng	1406	1988
sample1	Mn2p6p	1439	1992
sample1	CD20ng	1556	1989
sample1	CD20ng	1691	1991
sample1	CD20ng	1035	1995
sample1	Mn2n6n	1959	1991
sample1	CD20ng	1336	1999
sample1	Mn2p6p	1486	1996
sample1	Mp2p6p	1626	1996
sample1	CD20ng	2138	2001
sample1	Mn2p6p	1308	1996
sample1	Mn2p6p	1322	1997
sample1	CD20ng	1543	1996
sample1	Mn2p6p	1077	1997
sample1	CD20ng	1556	2006
sample1	Mn2n6n	1725	2001
sample1	Mn2p6p	1976	1998
sample1	Mp2p6p	2192	1997
sample1	CD20ng	998	1996
sample1	Mn2p6p	1051	1999
sample1	Mp2p6p	1869	2005
sample1	Mn2n6p	1916	1999
sample1	CD20ng	965	2001
sample1	Mp2p6p	2065	2009
sample1	CD20ng	1699	2004
sample1	Mp2p6p	1482	2009
sample1	Mn2p6p	1078	2006
sample1	Mp2p6p	1519	2011
sample1	CD20ng	1204	2009
sample1	Mn2n6n	1537	2012
sample1	Mp2p6p	1613	2012
sample1	Mn2p6p	1648	2013
sample1	Mn2p6p	2182	2006
sample1	CD20ng	1099	2011
sample1	Mn2p6p	1320	2010
sample1	Mp2p6n	1633	2010
sample1	CD20ng	1673	2008
sample1	CD20ng	1693	2017
sample1	Mp2p6p	1945	2011
sample1	CD20ng	992	2013
sample1	CD20ng	1038	2018
sample1	Mp2p6p	1930	2015
sample1	Mp2p6p	1117	2020
sample1	CD20ng	1419	2015
sample1	Mn2p6p	1476	2024
sample1	Mn2p6p	1132	2018
sample1	CD20ng	1594	2018
sample1	CD20ng	2017	2016
sample1	CD20ng	1390	2023
sample1	Mn2p6p	1079	2017
sample1	Mn2p6p	1238	2027
sample1	Mp2p6p	1915	2020
sample1	CD20ng	2056	2020
sample1	CD20ng	1810	2028
sample1	Mn2p6n	1314	2024
sample1	Mn2p6p	1999	2027
sample1	CD20ng	1406	2022
sample1	CD20ng	1149	2025
sample1	Mn2p6p	1371	2030
sample1	Mn2p6p	1647	2035
sample1	Mn2p6p	1537	2027
sample1	Mp2p6p	1612	2032
sample1	Mn2p6p	1664	2028
sample1	Mn2p6p	1122	2029
sample1	CD20ng	1166	2036
sample1	CD20ng	1092	2036
sample1	Mn2p6p	1571	2036
sample1	Mn2p6p	1684	2031
sample1	Mp2p6p	1629	2036
sample1	CD20ng	1248	2041
sample1	CD20ng	1410	2035
sample1	Mn2n6p	1472	2038
sample1	Mn2p6p	1508	2039
sample1	Mn2p6n	1314	2036
sample1	Mn2p6p	1822	2039
sample1	CD20ng	1893	2039
sample1	Mp2p6p	1992	2042
sample1	Mn2p6p	1172	2048
sample1	Mp2n6p	1493	2040
sample1	CD20ng	1547	2040
sample1	Mn2p6p	1135	2048
sample1	Mn2p6p	1157	2046
sample1	CD20ng	1420	2048
sample1	CD20ng	1768	2045
sample1	CD20ng	1110	2045
sample1	Mn2p6p	1679	2054
sample1	Mn2p6p	1186	2045
sample1	Mp2p6p	1605	2047
sample1	CD20ng	1591	2055
sample1	Mp2n6p	1970	2046
sample1	Mp2p6p	1721	2048
sample1	CD20ng	1286	2048
sample1	Mn2p6p	2024	2048
sample1	Mn2p6p	1315	2049
sample1	Mn2n6p	1657	2050
sample1	Mn2p6p	1616	2049
sample1	Mp2n6p	1699	2048
sample1	Mn2p6p	1494	2055
sample1	CD20ng	1512	2056
sample1	Mn2p6p	1785	2052
sample1	CD20ng	1470	2055
sample1	Mp2p6p	1825	2063
sample1	CD20ng	1333	2056
sample1	Mp2p6p	2003	2062
sample1	CD20ng	1526	2066
sample1	Mp2p6p	1707	2062
sample1	Mn2p6p	1724	2068
sample1	Mp2p6p	1987	2058
sample1	CD20ng	1434	2061
sample1	Mp2p6p	1809	2062
sample1	Mn2p6p	1631	2058
sample1	Mp2p6p	1652	2062
sample1	CD20ng	1330	2069
sample1	Mp2p6p	1479	2064
sample1	Mp2p6p	1739	2066
sample1	Mp2p6p	1797	2072
sample1	Mn2p6p	1690	2067
sample1	CD20ng	1933	2069
sample1	Mp2p6p	1612	2072
sample1	CD20ng	1434	2073
sample1	Mn2p6n	1491	2072
sample1	CD20ng	1881	2073
sample1	Mp2p6p	1977	2075
sample1	Mp2p6p	1595	2073
sample1	CD20ng	2013	2074
sample1	Mp2p6p	1348	244
sample3	Mn2p6n	1470	10
sample3	CD20ng	1570	14
sample3	Mp2p6n	1605	9
sample3	Mp2p6n	1625	6
sample3	Mp2p6n	1664	8
sample3	Mn2p6n	1695	8
sample3	Mp2p6n	1739	5
sample3	Mp2p6n	1753	7
sample3	Mn2p6n	1777	8
sample3	Mp2p6n	1793	10
sample3	Mp2p6n	1641	11
sample3	Mp2p6n	1728	11
sample3	Mn2p6n	1384	15
sample3	Mn2p6n	1681	17
sample3	Mp2p6p	1805	18
sample3	Mn2p6n	1587	16
sample3	Mn2p6n	1346	18
sample3	Mp2p6n	1489	18
sample3	CD20ng	1394	23
sample3	Mn2n6p	1418	23
sample3	Mp2p6p	1656	17
sample3	Mn2p6p	1742	20
sample3	CD20ng	1296	26
sample3	Mn2p6n	1505	22
sample3	Mp2p6n	1715	30
sample3	Mp2p6n	1777	25
sample3	CD20ng	1815	24
sample3	Mn2p6p	1652	21
sample3	Mn2p6p	1199	27
