MYC,BCL2,BCL6
35.29705027,87.69422518,60.04154549
34.687166,89.42695059,58.53818959
30.76765189,85.99480022,61.74055829
29.92333493,90.71234627,63.61603578
26.79812739,88.04085686,53.09973046
35.25142016,79.34988428,60.15148327
29.30015905,75.97137014,65.07611906
25.58931924,78.0543773,58.71636187
23.00676038,74.92220195,58.27878528
22.05991582,78.39811835,56.26392671
25.72172267,79.5669664,62.94368197
20.91746716,83.74828465,66.02626936
17.793713,77.303427,50.78795964
14.96394231,81.40024038,55.28846154
15.67103479,80.54225034,54.07139629
8.7537523,84.60346664,62.42858526
10.98733405,88.31069739,54.32626278
3.9408867,70.34482759,43.28407225
35.75734257,83.32692061,55.67525972
36.44188026,80.92310602,50.90324411
35.53599421,74.20716267,60.08682021
32.84004147,69.69554152,47.05438778
32.07866632,67.86923678,52.42250586
29.47841882,69.88149814,37.99844304
25.17201228,84.39716312,55.91192971
24.22745694,80.01519757,52.81155015
27.51262265,80.03239021,48.45193865
24.46473029,82.92116183,40.34854772
21.39314449,84.08464675,42.67607186
22.03341014,90.32978111,37.44959677
16.24675523,92.07512597,29.86715529
10.73139278,81.46647015,38.83566691
46.63041687,95.13923216,42.59350799
58.02657998,86.24151449,34.55397266
55.41264038,72.03577958,26.31235309
50.22637652,71.76865781,17.45289908
44.74806989,73.86225112,28.24055262
52.31627238,78.80723217,18.50319331
41.90371991,85.72210066,24.60612691
37.36076733,88.27351485,18.31683168
15.22282562,91.17317473,16.23135937
7.778267902,90.76606381,16.77694457
6.947043928,82.17549268,8.224155015
33.22918581,80.38963426,8.242970042
22.39062053,79.52530741,11.20960824
25.90270521,71.1366539,16.05712295
35.40435347,24.2035462,65.67680554
25.70117287,20.56773755,69.2163862
34.92310889,34.22693267,53.11720698
32.86622938,25.28324389,54.43251839
41.24463519,4.721030043,52.96137339
41.36653327,0.592856084,59.61167926
24.8812095,9.935205184,49.48596112
27.69481401,12.13684496,65.76160739
21.47918082,11.78297583,69.50402795
36.52493117,4.476394412,57.77505863
33.50566494,1.22098779,68.60631394
26.45677021,4.003926793,76.53740972
45.60240964,1.854082999,75.52878179
11.88386671,11.80468492,61.56384032
19.04761905,3.533026114,56.69162826
13.67390278,2.630957999,59.04907975
9.858909598,1.323811183,49.99129072
16.25637474,0.90033369,65.07586728
70.51645857,35.52780931,17.2625804
42.35168928,41.0481511,31.53764299
42.2106418,43.03346133,23.06637411
27.53215177,34.63433361,33.73216457
61.96099244,8.206182831,57.64893194
56.2144171,1.506525357,55.2159061
50.64633261,3.413217139,54.90196078
48.23290846,3.983198146,62.03650058
46.79291968,7.61324705,43.68100495
48.34723836,0.359066427,39.70852255
36.46560604,8.446835298,21.8610507
17.51111111,11.55555556,26.21111111
20.84348356,3.638855055,21.95493301
25.60652845,2.426113807,31.20864579
18.05222089,23.30432173,11.14945978
20.17241379,12.65086207,13.23275862
83.21958457,1.261127596,58.57566766
74.27014626,1.479782048,68.11012332
75.02424047,0.808015514,67.43697479
74.51603296,1.44941924,79.01320361
61.66971359,0.812512696,78.61060329
84.55371459,73.04917157,80.27792624
70.83333333,67.1875,67.70833333
61.25770654,66.7324291,56.67077682
61.9836885,82.82031044,82.09681663
59.46308725,87.1018914,74.55765711
55.50628234,92.94161123,78.06725795
58.23443681,82.82323548,68.18655007
56.61559889,79.87465181,72.49303621
58.41910251,77.00013723,74.69466173
52.14521452,78.26496935,76.14332862
53.57723577,86.09756098,66.66666667
51.83615819,84.086629,65.77212806
56.27250069,84.74106896,65.10661867
49.2696499,89.17226988,64.24762346
39.9358746,88.13680086,67.68792305
37.99249531,88.2739212,66.22889306
46.80603949,83.20267131,70.47038328
47.0464964,78.82121807,66.10347086
58.05970149,82.64392324,58.4434968
53.21256353,83.26599765,58.84269516
47.38076622,83.42455043,54.84753714
55.27074656,71.96411407,55.59115668
42.71771772,81.94444444,53.9039039
44.29099609,86.61374511,80.29578077
45.03968254,84.50396825,76.97420635
36.47058824,82.61904762,85.71428571
35.27905096,86.15529792,76.35481262
44.43127962,64.92890995,78.19905213
44.39169795,66.70346655,66.64826673
34.2462039,83.21583514,70.63449024
39.15007185,73.16772737,65.59228085
39.2701638,75.03628447,67.84159237
31.55555556,70.22222222,78.44444444
30.58019782,81.67635362,70.78617314
32.41273945,75.4612763,70.07874016
34.16162973,72.35280949,59.6373405
28.52880422,82.44204728,64.88409456
17.81609195,75,62.93103448
